sentence#,words,pos,ner
3186,आग्रह,NN,O
3186,मा,II,O
3186,मेरो,PMXKM,O
3186,पहिलो,MOM,O
3186,कवितासङ्ग्रह,NN,O
3186,ज्वारभाटा,NN,O
3186,साल,NN,O
3186,मा,II,O
3186,बनारस,NN,B-LOC
3186,बाट,II,O
3186,प्रकाशित,JX,O
3186,भयो,VVYN1,O
3186,।,YF,O
3187,भाषा,NN,O
3187,को,IKM,O
3187,विवाद,NN,O
3187,टुङ्गे,NN,O
3187,पछि,II,O
3187,फेरि,RR,O
3187,त्यही,DDX,O
3187,बिषय,NN,O
3187,मा,II,O
3187,उल्झनु,NN,O
3187,ले,IE,O
3187,खास,JX,O
3187,गरेर,VQ,O
3187,सदभावना,NN,B-ORG
3187,पार्टी,NN,I-ORG
3187,को,IKM,O
3187,नियत,NN,O
3187,प्रति,II,O
3187,खोट,NN,O
3187,झल्कन्छ,NN,O
3187,।,YF,O
3188,पहिलो,MOM,O
3188,धार,NN,O
3188,को,IKM,O
3188,नेतृत्व,NN,O
3188,नेकपा,NN,B-ORG
3188,माओवादी,NN,I-ORG
3188,ले,IE,O
3188,गर्नेछ,VVYN1,O
3188,।,YF,O
3189,मलेसिया,NP,B-LOC
3189,को,IKM,O
3189,सवाह,NN,O
3189,प्रान्त,NN,O
3189,का,IKO,O
3189,मुख्यमन्त्री,NN,O
3189,जोसेफ,NN,B-PER
3189,पाइसिन,NN,I-PER
3189,फिसिंगन,NN,I-PER
3189,ले,IE,O
3189,वन,NN,O
3189,दिवस,NN,O
3189,को,IKM,O
3189,सन्दर्भ,NN,O
3189,मा,II,O
3189,हालै,RR,O
3189,आयोजित,JX,O
3189,एक,MM,O
3189,कार्यक्रम,NN,O
3189,मा,II,O
3189,भन्नु,VI,O
3189,भयो,VVYN1,O
3189,।,YF,O
3190,अर्,JX,O
3190,का,IKO,O
3190,नेपाली,JX,O
3190,खेलाडी,NN,O
3190,विलम,NN,B-PER
3190,भने,TT,O
3190,आफू,PRF,O
3190,भन्दा,II,O
3190,नि,TT,O
3190,कै,IKX,O
3190,कम,JX,O
3190,वरियता,NN,O
3190,का,IKO,O
3190,खेलाडी,NN,O
3190,सँग,II,O
3190,हार्न,VI,O
3190,पुगे,VE,O
3190,।,YF,O
3191,मिनाप,NN,B-ORG
3191,को,IKM,O
3191,मैथिलीवाणी,NN,B-ORG
3191,को,IKM,O
3191,सम्पादन,NN,O
3191,कार्य,NN,O
3191,थाले,VE,O
3191,का,IKO,O
3191,रमेश,NP,B-PER
3191,ले,IE,O
3191,पत्रकारतिा,NN,O
3191,पनि,TT,O
3191,गरे,VE,O
3191,।,YF,O
3192,यस,DDX,O
3192,चरण,NN,O
3192,मा,II,O
3192,मदन,NP,B-PER
3192,भण्डारी,NP,I-PER
3192,को,IKM,O
3192,चर्चापरचिर्चा,NN,O
3192,र,CC,O
3192,लोकप्रियता,NN,O
3192,ले,IE,O
3192,सगरमाथा,NN,B-LOC
3192,को,IKM,O
3192,चुचुरो,NN,O
3192,नछोए,NN,O
3192,को,IKM,O
3192,होइन,VVYN1,O
3192,।,YF,O
3193,बिहीबार,NN,O
3193,सरकार,NN,O
3193,र,CC,O
3193,ल्यान्ड,NN,O
3193,फिल,NN,O
3193,साइट,NN,O
3193,का,IKO,O
3193,स्थानीय,JX,O
3193,बीच,NN,O
3193,छबुँदे,NN,O
3193,सहमति,NN,O
3193,भए,VE,O
3193,पछि,II,O
3193,एक,MM,O
3193,साता,NN,O
3193,देखि,II,O
3193,सडक,NN,O
3193,मा,II,O
3193,थुपि्रए,NN,O
3193,को,IKM,O
3193,फोहोर,NN,O
3193,उठ्ने,NN,O
3193,भएको,NN,O
3193,हो,VVYN1,O
3193,।,YF,O
3194,तर,CC,O
3194,के,DKX,O
3194,सरकार,NN,O
3194,त्यसो,DDX,O
3194,गर्ने,VN,O
3194,पक्ष,NN,O
3194,मा,II,O
3194,छ,VVYN1,O
3194,।,YF,O
3195,लोकतान्त्रिक,JX,O
3195,नया,NN,O
3195,नेपाल,NP,B-LOC
3195,को,IKM,O
3195,सा,FZ,O
3195,चो,NN,O
3195,अर्थ,NN,O
3195,मा,II,O
3195,हामी,PMX,O
3195,नेतृत्व,NN,O
3195,गर्न,VI,O
3195,सक्छौ,VVMX2,O
3195,भनेर,VQ,O
3195,प्रस्ट,NN,O
3195,शब्द,NN,O
3195,मा,II,O
3195,भन्न,VI,O
3195,नसक्नु,VI,O
3195,जनजन,NN,O
3195,ले,IE,O
3195,बुझ्न,VI,O
3195,सक्ने,VN,O
3195,गरी,VQ,O
3195,अडान,NN,O
3195,मौलिकता,NN,O
3195,गम्भीरता,NN,O
3195,सुझबुझ,NN,O
3195,र,CC,O
3195,शालीनता,NN,O
3195,देखाउन,VI,O
3195,नसक्नु,VI,O
3195,र,CC,O
3195,आन्तरकि,NN,O
3195,एकता,NN,O
3195,गोपनीयता,NN,O
3195,रणनीति,NN,O
3195,दाउपेच,NN,O
3195,को,IKM,O
3195,महत्त्व,NN,O
3195,लाई,IA,O
3195,गौण,NN,O
3195,देख्नु,NN,O
3195,जस्ता,II,O
3195,नेतृत्व,NN,O
3195,का,IKO,O
3195,कमजोरी,NN,O
3195,का,IKO,O
3195,कारण,NN,O
3195,माओवादी,NN,B-ORG
3195,को,IKM,O
3195,नेतृत्वकाल,NN,O
3195,मा,II,O
3195,एमाले,NN,B-ORG
3195,को,IKM,O
3195,अस्तित्व,NN,O
3195,सङ्कट,NN,O
3195,मा,II,O
3195,परे,VE,O
3195,को,IKM,O
3195,छ,VVYN1,O
3195,।,YF,O
3196,त्यस,DDX,O
3196,अघि,RR,O
3196,गृह,NN,B-ORG
3196,परराष्ट्र,NN,I-ORG
3196,र,CC,O
3196,जलस्रोत,NN,B-ORG
3196,एमाले,NN,I-ORG
3196,लाई,IA,O
3196,दिने,VN,O
3196,सहमति,NN,O
3196,भएको,NN,O
3196,थियो,VVYN1,O
3196,।,YF,O
3197,माओवादी,NN,B-ORG
3197,ले,IE,O
3197,आफूविरुद्ध,NN,O
3197,को,IKM,O
3197,गठबन्धन,NN,O
3197,नया,NN,O
3197,सरकार,NN,O
3197,गठन,NN,O
3197,का,IKO,O
3197,लागि,II,O
3197,बुझे,VE,O
3197,को,IKM,O
3197,छ,VVYN1,O
3197,तर,CC,O
3197,नेपाली,JX,B-ORG
3197,काङ्ग्रेस,NN,I-ORG
3197,का,IKO,O
3197,उपसभापति,NN,O
3197,रामचन्द्र,NP,B-PER
3197,पौडेल,NP,I-PER
3197,भन्छन्,VVYX2,O
3197,तीनदलीय,NN,O
3197,गठबन्धन,NN,O
3197,संविधानसभा,NN,O
3197,अध्यक्ष्ँ,NN,O
3197,को,IKM,O
3197,निर्वाचनसम्म,NN,O
3197,का,IKO,O
3197,लागि,II,O
3197,मात्र,TT,O
3197,हो,VVYN1,O
3197,।,YF,O
3198,यो,DDX,O
3198,योजना,NN,O
3198,ले,IE,O
3198,पार्ने,VN,O
3198,दीर्घकालीन,JX,O
3198,असर,NN,O
3198,लाई,IA,O
3198,मूल्याङ्कन,NN,O
3198,गर्दा,VDO,O
3198,नेपाल,NP,B-LOC
3198,भारत,NP,I-LOC
3198,तथा,CC,O
3198,विश्व,NN,O
3198,को,IKM,O
3198,एउ,MM,O
3198,टा,MLO,O
3198,मरूभूमि,NN,O
3198,पूर्ण,JX,O
3198,पर्यटन,NN,O
3198,को,IKM,O
3198,हेर्न,VI,O
3198,लायक,NN,O
3198,क्षेत्र,NN,O
3198,बन्ने,VN,O
3198,छ,VVYN1,O
3198,।,YF,O
3199,प्रधानमन्त्री,NN,O
3199,को,IKM,O
3199,चयन,NN,O
3199,भएको,NN,O
3199,एक,MM,O
3199,साता,NN,O
3199,पछि,II,O
3199,भदौ,NN,O
3199,गते,NN,O
3199,चाहि,DDX,O
3199,मन्त्रालय,NN,O
3199,बाडफाट,NN,O
3199,का,IKO,O
3199,साथै,CC,O
3199,सं,FB,O
3199,युक्त,JX,O
3199,सरकार,NN,O
3199,को,IKM,O
3199,साझा,JX,O
3199,न्यूनतम,JX,O
3199,कार्यक्रम,NN,O
3199,मन्त्री,NN,O
3199,हरूले,NN,O
3199,पालना,NN,O
3199,गर्नु,VI,O
3199,पर्ने,VN,O
3199,आचारसंहिता,NN,O
3199,सरकार,NN,O
3199,सञ्चालन,NN,O
3199,को,IKM,O
3199,सामान्य,JX,O
3199,कार्यविधि,NN,O
3199,राजनीतिक,JX,O
3199,समन्वय,NN,O
3199,समिति,NN,O
3199,गठन,NN,O
3199,सम्बन्धी,II,O
3199,दस्तावेज,NN,O
3199,मा,II,O
3199,तीन,MM,O
3199,दल,NN,O
3199,बीच,NN,O
3199,सहमति,NN,O
3199,भयो,VVYN1,O
3199,।,YF,O
3200,आफ्नो,PRFKM,O
3200,कदम,NN,O
3200,प्रति,II,O
3200,सेना,NN,O
3200,ले,IE,O
3200,साथ,NN,O
3200,दिने,VN,O
3200,खालको,NN,O
3200,छनक,NN,O
3200,नपाए,VE,O
3200,का,IKO,O
3200,उनी,DDX,O
3200,सडक,NN,O
3200,मा,II,O
3200,कांग्रेस,NN,B-ORG
3200,र,CC,O
3200,एमाले,NN,B-ORG
3200,को,IKM,O
3200,कमजोर,JX,O
3200,प्रदर्शन,NN,O
3200,मधेसी,NN,B-ORG
3200,मोर्चा,NN,I-ORG
3200,लगायतको,NN,O
3200,असहयोग,NN,O
3200,पाउने,VN,O
3200,भए,VE,O
3200,पछि,II,O
3200,फेरि,RR,O
3200,पछि,II,O
3200,हटे,VE,O
3200,।,YF,O
3201,आपुर्ति,NN,O
3201,सचिव,NN,O
3201,लालमणी,NN,B-PER
3201,जोशी,NP,I-PER
3201,ले,IE,O
3201,दुई,MM,O
3201,रङ,NN,O
3201,को,IKM,O
3201,सिलिण्डर,NN,O
3201,फागुन,NN,O
3201,गते,NN,O
3201,देखि,II,O
3201,अनिवार्य,JX,O
3201,लागू,NN,O
3201,गर्ने,VN,O
3201,गरी,VQ,O
3201,तयारी,NN,O
3201,भइरहे,VE,O
3201,को,IKM,O
3201,वताउनु,NN,O
3201,भएको,NN,O
3201,छ,VVYN1,O
3201,।,YF,O
3202,सत्ता,NN,O
3202,मा,II,O
3202,पुग्नुअघि,NN,O
3202,सम्म,II,O
3202,व्रि्रोह,NN,O
3202,बाहेक,II,O
3202,अन्य,DGX,O
3202,कुनै,DKX,O
3202,विकल्प,NN,O
3202,छैन,VVYN1,O
3202,भन्ने,VN,O
3202,प्रचण्ड,NN,B-PER
3202,ले,IE,O
3202,आफू,PRF,O
3202,प्रधानमन्त्री,NN,O
3202,निर्वाचित,JX,O
3202,हुने,VN,O
3202,दिन,NN,O
3202,मा,II,O
3202,आफ्ना,PRFKO,O
3202,भनाइ,NN,O
3202,हरू,IH,O
3202,बाबुराम,NP,B-PER
3202,भट्टर्राईमार्फ,NN,I-PER
3202,राख्न,VI,O
3202,लगाए,VE,O
3202,।,YF,O
3203,विर्तामोड,NN,B-LOC
3203,जेठ,NN,O
3203,।,YF,O
3204,तर्राई,NN,B-LOC
3204,पुल,NN,O
3204,को,IKM,O
3204,कुरा,NN,O
3204,मात्र,TT,O
3204,थियो,VVYN1,O
3204,भने,TT,O
3204,त्यो,DDX,O
3204,काम,NN,O
3204,काङ्ग्रेस,NN,B-ORG
3204,का,IKO,O
3204,रामवरण,NP,B-PER
3204,यादव,NP,I-PER
3204,बाट,II,O
3204,पनि,TT,O
3204,पूरा,JX,O
3204,गर्न,VI,O
3204,सकिन्थ्यो,NN,O
3204,।,YF,O
3205,तर,CC,O
3205,काङ्ग्रेस,NN,B-ORG
3205,ले,IE,O
3205,यस्तो,DDM,O
3205,गरेन,VVYN1,O
3205,।,YF,O
3206,तटबन्ध,NN,O
3206,फुटे,NN,O
3206,को,IKM,O
3206,स्थान,NN,O
3206,को,IKM,O
3206,विवरण,NN,O
3206,सुने,NN,O
3206,पछि,II,O
3206,मिश्र,NP,B-PER
3206,ले,IE,O
3206,थपे,VE,O
3206,उद्धार,NN,O
3206,गर्नु,VI,O
3206,र,CC,O
3206,तिन,DDX,O
3206,लाई,IA,O
3206,राहत,NN,O
3206,दिनु,VI,O
3206,बाहेक,II,O
3206,तत्काल,RR,O
3206,त,TT,O
3206,केही,MM,O
3206,गर्न,VI,O
3206,सम्भव,JX,O
3206,देखिदैन,VVYN1,O
3206,।,YF,O
3207,राष्ट्रपति,NN,O
3207,को,IKM,O
3207,उम्मेद,NN,O
3207,वारी,NN,O
3207,दर्ता,NN,O
3207,गर्ने,VN,O
3207,दिन,NN,O
3207,करबि,NN,O
3207,बजे,NN,O
3207,तिर,II,O
3207,एमाले,NN,B-ORG
3207,दल,NN,O
3207,को,IKM,O
3207,कार्यालय,NN,O
3207,मा,II,O
3207,खबर,NN,B-ORG
3207,गयो,VVYN1,O
3207,।,YF,O
3208,बाइनिमारा,NN,B-LOC
3208,मा,II,O
3208,ले,IE,O
3208,इलोइला,NN,B-PER
3208,ले,IE,O
3208,अवकाश,NN,O
3208,लिने,VN,O
3208,गरे,VE,O
3208,को,IKM,O
3208,निर्णय,NN,O
3208,लाई,IA,O
3208,साँच्चि,TT,O
3208,कै,IKX,O
3208,महत्त्व,NN,O
3208,पूर्ण,JX,O
3208,घटना,NN,O
3208,भनेर,VQ,O
3208,टिप्पणी,NN,O
3208,गरे,VE,O
3208,का,IKO,O
3208,छन्,VVYX2,O
3208,।,YF,O
3209,सत्तारुढ,NN,O
3209,दल,NN,O
3209,नेपाली,JX,B-ORG
3209,कांग्रेस,NN,I-ORG
3209,को,IKM,O
3209,सरकार,NN,O
3209,ले,IE,O
3209,संसद,NN,O
3209,को,IKM,O
3209,अधिवेशन,NN,O
3209,मा,II,O
3209,नि,TT,O
3209,कै,IKX,O
3209,कडा,JX,O
3209,विरोध,NN,O
3209,र,CC,O
3209,दवाव,NN,O
3209,को,IKM,O
3209,सामना,NN,O
3209,गर्नु,VI,O
3209,पर्ने,VN,O
3209,देखिन्छ,VVYN1,O
3209,।,YF,O
3210,यसै,DDX,O
3210,क्रम,NN,O
3210,मा,II,O
3210,सांसद,NN,O
3210,आमोद,NN,B-PER
3210,प्रसाद,NP,I-PER
3210,उपाध्याय,NP,I-PER
3210,ले,IE,O
3210,श्री,NN,O
3210,नेपाल,NP,B-PER
3210,लाई,IA,O
3210,निर्णय,NN,O
3210,फिर्ता,NN,O
3210,लिन,VI,O
3210,आग्रह,NN,O
3210,गर्दै,VDX,O
3210,भन्नु,VI,O
3210,भयो,VVYN1,O
3210,पारित,JX,O
3210,विधेयक,NN,O
3210,लाई,IA,O
3210,राजनीतिक,JX,O
3210,पूर्वाग्रह,NN,O
3210,भन्नु,VI,O
3210,अनावश्यक,JX,O
3210,शं,NN,O
3210,का,IKO,O
3210,हो,VVYN1,O
3210,र,CC,O
3210,जनता,NN,O
3210,को,IKM,O
3210,भावना,NN,O
3210,लाई,IA,O
3210,संगालेर,NN,O
3210,अठोट,NN,O
3210,गरी,VQ,O
3210,आए,VE,O
3210,का,IKO,O
3210,जनप्रतिनिधि,NN,O
3210,ले,IE,O
3210,यस्तो,DDM,O
3210,सानो,JM,O
3210,चित्त,NN,O
3210,लिई,VQ,O
3210,निराशा,NN,O
3210,को,IKM,O
3210,निर्णय,NN,O
3210,लिनु,VI,O
3210,राम्रो,JM,O
3210,हुँदैन,VVYN1,O
3210,किनभने,CSB,O
3210,बृटेन,NN,O
3210,मा,II,O
3210,पनि,TT,O
3210,दुई,MM,O
3210,सदन,NN,O
3210,मा,II,O
3210,विपक्षी,NN,O
3210,दल,NN,O
3210,का,IKO,O
3210,नेता,NN,O
3210,को,IKM,O
3210,पारिश्रमिक,NN,O
3210,मा,II,O
3210,समानता,NN,O
3210,छैन,VVYN1,O
3210,भन्नु,VI,O
3210,भयो,VVYN1,O
3210,।,YF,O
3211,कोसी,NN,B-LOC
3211,सन्धि,NN,O
3211,ले,IE,O
3211,सिर्जना,NN,O
3211,गरे,VE,O
3211,को,IKM,O
3211,संस्थागत,JX,O
3211,थेथरोपना,NN,O
3211,।,YF,O
3212,डडेल्धुरा,NN,B-LOC
3212,कैलापाल,NN,I-LOC
3212,सामुदायिक,NN,O
3212,विद्यालय,NN,O
3212,का,IKO,O
3212,अध्यक्ष,NN,O
3212,पदम,NN,B-PER
3212,साउद,NN,I-PER
3212,को,IKM,O
3212,कुरा,NN,O
3212,मान्ने,VN,O
3212,हो,VVYN1,O
3212,भने,TT,O
3212,केही,MM,O
3212,जिल्ला,NN,O
3212,शिक्षा,NN,O
3212,अधिकारी,NN,O
3212,हरूले,NN,O
3212,नै,TT,O
3212,यस,DDX,O
3212,नीति,NN,O
3212,को,IKM,O
3212,विरोध,NN,O
3212,मा,II,O
3212,उक्साइरहे,NN,O
3212,का,IKO,O
3212,छन्,VVYX2,O
3212,।,YF,O
3213,र्फकने,NN,O
3213,दिन,NN,O
3213,हरहिर,NN,B-PER
3213,भट्टर्राई,NN,I-PER
3213,ले,IE,O
3213,आफ्नो,PRFKM,O
3213,घर,NN,O
3213,पनि,TT,O
3213,पस्दै,NN,O
3213,जान,VI,O
3213,गर्नु,VI,O
3213,भएको,NN,O
3213,आग्रह,NN,O
3213,स्वीकार्दै,VDX,O
3213,उहाकहा,NN,O
3213,पुग्यौ,NN,O
3213,।,YF,O
3214,जापानिज,NN,O
3214,फन्ड,NN,O
3214,एन्ड,NN,O
3214,ट्रस्ट,NN,O
3214,को,IKM,O
3214,आर्थिक,JX,O
3214,सहयोग,NN,O
3214,मा,II,O
3214,टोली,NN,O
3214,ले,IE,O
3214,मायादेवी,NN,B-LOC
3214,मन्दिर,NN,O
3214,नर्सरी,NN,O
3214,हेलिप्याड,NN,O
3214,लगायत,II,O
3214,क्षेत्र,NN,O
3214,उत्खनन,NN,O
3214,गरे,VE,O
3214,को,IKM,O
3214,थियो,VVYN1,O
3214,।,YF,O
3215,चौधरी,NP,B-PER
3215,समूह,NN,O
3215,सी,FB,O
3215,जी,NN,O
3215,ग्रुप,NN,O
3215,का,IKO,O
3215,अध्यक्ष,NN,O
3215,रहे,VE,O
3215,का,IKO,O
3215,उनी,DDX,O
3215,सँग,II,O
3215,नयाँ,JX,O
3215,पुस्तक,NN,O
3215,विनोद,NP,B-PER
3215,चौधरी,NP,I-PER
3215,मा,II,O
3215,उल्लेखित,JX,O
3215,विषयवस्तु,NN,O
3215,र,CC,O
3215,घटनाक्रम,NN,O
3215,मा,II,O
3215,केन्दि्रत,NN,O
3215,रहेर,VQ,O
3215,नेपाल,NP,O
3215,का,IKO,O
3215,लागि,II,O
3215,सुरेशराज,NN,B-PER
3215,न्यौपाने,NP,I-PER
3215,ले,IE,O
3215,गरे,VE,O
3215,को,IKM,O
3215,कुराकानी,NN,O
3215,को,IKM,O
3215,सम्पादित,NN,O
3215,अंश,RR,O
3215,हजुरबुबा,NN,O
3215,देखि,II,O
3215,छोरा,NN,O
3215,हरूको,NN,O
3215,पालासम्म,NN,O
3215,का,IKO,O
3215,सफलता,NN,O
3215,लाई,IA,O
3215,उद्योगपति,NN,O
3215,विनोद,NP,B-PER
3215,चौधरी,NP,O
3215,ले,IE,O
3215,यसै,DDX,O
3215,साता,NN,O
3215,सार्वजनिक,JX,O
3215,हुन,VI,O
3215,लागे,VE,O
3215,को,IKM,O
3215,आफ्नो,PRFKM,O
3215,आत्मकथा,NN,O
3215,मा,II,O
3215,समेटे,VE,O
3215,का,IKO,O
3215,छन्,VVYX2,O
3215,।,YF,O
3216,साथ,NN,O
3216,मा,II,O
3216,मै,PMX,O
3216,ले,IE,O
3216,त्यसबेला,RD,O
3216,का,IKO,O
3216,चर्चित,JX,O
3216,गीतकार,NN,O
3216,माधव,NP,B-PER
3216,खनाल,NP,I-PER
3216,भावुक,JX,O
3216,को,IKM,O
3216,सिफारसि,NN,O
3216,पनि,TT,O
3216,ल्याए,VE,O
3216,को,IKM,O
3216,थिए,VVYX2,O
3216,।,YF,O
3217,त्यो,DDX,O
3217,काँग्रेस,NN,B-ORG
3217,ले,IE,O
3217,बहुमत,NN,O
3217,प्राप्त,JX,O
3217,गर्दै,VDX,O
3217,मा,II,O
3217,जथाभावी,JX,O
3217,गर्न,VI,O
3217,पाउँदैन,VVYN1,O
3217,भन्ने,VN,O
3217,कुरा,NN,O
3217,को,IKM,O
3217,द्योतक,NN,O
3217,हो,VVYN1,O
3217,।,YF,O
3218,अहि,NN,O
3218,ले,IE,O
3218,नेपाल,NP,B-LOC
3218,मा,II,O
3218,श्रीलं,NN,B-LOC
3218,का,IKO,O
3218,देखि,II,O
3218,अफगानिस्तान,NP,B-LOC
3218,र,CC,O
3218,पाकिस्तान,NP,B-LOC
3218,सम्म,II,O
3218,का,IKO,O
3218,मात्र,TT,O
3218,होइन,VVYN1,O
3218,कि,CC,O
3218,भारत,NP,B-LOC
3218,र,CC,O
3218,भुटान,NP,B-LOC
3218,सम्म,II,O
3218,का,IKO,O
3218,उग्रबादी,NN,O
3218,हरु,IH,O
3218,लुकिरहे,NN,O
3218,को,IKM,O
3218,आशं,NN,O
3218,का,IKO,O
3218,गरिन्छ,VVYN1,O
3218,जस्,DJX,O
3218,लाई,IA,O
3218,एउ,MM,O
3218,टा,MLO,O
3218,राजदूताबास,NN,O
3218,ले,IE,O
3218,पूर्ण,JX,O
3218,सहयोग,NN,O
3218,गरी,VQ,O
3218,रहे,VE,O
3218,को,IKM,O
