sentence#,word,pos,ner
,पक्ष,NN,O
,बाट,PP,O
,सहानुभूति,NN,O
,राख्‍नुपर्ने,VNE,O
,धारणा,NN,O
,व्यक्त,NN,O
,गर्नुभयो,VF,O
,।,YF,O
sentence: 416,राष्‍ट्रिय,ADJ,B-ORG
,सभा,NN,I-ORG
,का,PKO,O
,उपाध्यक्ष,NN,O
,ऐश्‍वर्यलाल,PN,B-PER
,प्रधानाङ्‍ग,PN,I-PER
,ले,PLE,O
,क्याम्पस,NN,O
,संचालन,NN,O
,मा,PP,O
,राजनिति,NN,O
,ल्याउन,VBI,O
,नहुने,VNE,O
,",",YM,O
,सही,ADJ,O
,कार्यक्रम,NN,O
,बाट,PP,O
,नै,RP,O
,सक्रिय,ADJ,O
,हुनुपर्ने,VNE,O
,कुरा,NN,O
,बताउँदै,VOP,O
,क्याम्पस,NN,O
,संचालन,NN,O
,को,PKO,O
,लागि,PP,O
,जनसहभागिता,NN,O
,जुटाएर,VOP,O
,नै,RP,O
,शिक्षा,NN,O
,को,PKO,O
,विकास,NN,O
,मा,PP,O
,योगदान,NN,O
,हुनसक्छ,VF,O
,भन्नुभयो,VF,O
,।,YF,O
sentence: 417,प्राइभेट,ADJ,B-ORG
,क्याम्पस,NN,I-ORG
,संघ,NN,I-ORG
,का,PKO,O
,अध्यक्ष,NN,O
,सिद्धिविक्रम,PN,B-PER
,जोशी,PN,I-PER
,को,PKO,O
,सभापतित्व,NN,O
,मा,PP,O
,भए,VKO,O
,को,PKO,O
,सो,PDUN,O
,समापन,NN,O
,समारोह,NN,O
,मा,PP,O
,संघ,NN,O
,का,PKO,O
,महासचिव,NN,O
,तथा,CCON,O
,बालकुमारी,PN,B-ORG
,बहुमुखी,ADJ,I-ORG
,क्याम्पस,NN,I-ORG
,का,PKO,O
,प्रमुख,ADJ,O
,चिरंजीवी,PN,B-PER
,श्रेष्‍ठ,PN,I-PER
,",",YM,O
,कन्या,NN,B-ORG
,क्याम्पस,NN,I-ORG
,विराटनगर,PN,B-LOC
,का,PKO,O
,प्रमुख,ADJ,O
,नेत्रबहादुर,PN,B-PER
,श्रेष्‍ठ,PN,I-PER
,",",YM,O
,कैलाली,PN,B-ORG
,क्याम्पस,NN,I-ORG
,का,PKO,O
,प्रतिनिधि,NN,O
,तीलानाथ,PN,B-PER
,ओझा,PN,I-PER
,",",YM,O
,संघ,NN,O
,का,PKO,O
,सदस्य,NN,O
,तेजप्रसाद,PN,B-PER
,काफ्‌ले,PN,I-PER
,",",YM,O
,सुश्री,PN,O
,निर्मला,PN,B-PER
,उप्रेती,PN,I-PER
,र,CCON,O
,बनेपा,PN,B-ORG
,क्याम्पस,NN,I-ORG
,का,PKO,O
,प्रमुख,ADJ,O
,केदाररत्‍न,PN,B-PER
,शाक्य,PN,I-PER
,समेत,RP,O
,ले,PLE,O
,प्राध्यापक,NN,O
,हरू,HRU,O
,को,PKO,O
,स्थायित्व,NN,O
,को,PKO,O
,लागि,PP,O
,संघ,NN,O
,ले,PLE,O
,काम,NN,O
,गर्नुपर्ने,VNE,O
,र,CCON,O
,त्रि.,FB,O
,वि.,FB,O
,वि.,FB,O
,बाट,PP,O
,प्राइभेट,ADJ,O
,लाई,PLAI,O
,र,CCON,O
,त्रि.,FB,O
,.,YF,O
,वि.,FB,O
,वि.,FB,O
,अन्तर्गत,PP,O
,का,PKO,O
,क्याम्पस,NN,O
,हरू,HRU,O
,को,PKO,O
,विकास,NN,O
,मा,PP,O
,समानरुप,NN,O
,ले,PLE,O
,ध्यान,NN,O
,दिनुपर्ने,VNE,O
,सुझाव,NN,O
,दिनु,VBI,O
,भए,VKO,O
,को,PKO,O
,थियो,VF,O
,।,YF,O
sentence: 418,चितवन,PN,B-LOC
,नरायणगढस्थित,ADJ,O
,बालकुमारी,PN,B-ORG
,बहुमुखी,ADJ,I-ORG
,क्याम्पस,NN,I-ORG
,बाट,PP,O
,आयोजना,NN,O
,गरिए,VKO,O
,को,PKO,O
,सो,PDUN,O
,सम्मेलन,NN,O
,मा,PP,O
,पारित,ADJ,O
,एउ,NUMC,O
,टा,CF,O
,प्रस्ताव,NN,O
,मा,PP,O
,प्राइभेट,ADJ,O
,क्याम्पस,NN,O
,लाई,PLAI,O
,पब्लिक,ADJ,O
,क्याम्पस,NN,O
,बनाइयोस्,VF,O
,भन्ने,SCON,O
,मांग,NN,O
,गरिए,VKO,O
,को,PKO,O
,छ,VF,O
,।,YF,O
sentence: 419,क्याम्पस,NN,O
,हरू,HRU,O
,मा,PP,O
,अध्ययनरत,ADJ,O
,विद्यार्थी,NN,O
,हरू,HRU,O
,को,PKO,O
,शुल्क,NN,O
,मा,PP,O
,एकरुपता,NN,O
,ल्याउन,VBI,O
,प्रमाणपत्र,NN,O
,तह,NN,O
,का,PKO,O
,विद्यार्थी,NN,O
,लाई,PLAI,O
,75,NUMC,B-MISC
,रुपियाँ,NN,I-MISC
,र,CCON,O
,स्नातक,NN,O
,तर्फ,PP,O
,का,PKO,O
,विद्यार्थी,NN,O
,लाई,PLAI,O
,एक,NUMC,B-MISC
,सय,NUMC,I-MISC
,रुपियाँ,NN,I-MISC
,शुल्क,NN,O
,स्वरुप,NN,O
,लिनुपर्ने,VNE,O
,र,CCON,O
,त्रि.,FB,O
,वि.,FB,O
,वि.,FB,O
,का,PKO,O
,प्राध्यापक,NN,O
,सरह,PP,O
,प्राइभेट,ADJ,O
,क्याम्पस,NN,O
,का,PKO,O
,प्राध्यापक,NN,O
,हरू,HRU,O
,लाई,PLAI,O
,समानरुप,NN,O
,मा,PP,O
,सहयोग,NN,O
,प्रदान,NN,O
,गरिनुपर्ने,VNE,O
,माग,NN,O
,अर्को,PDM,O
,प्रस्ताव,NN,O
,मा,PP,O
,गरिए,VKO,O
,को,PKO,O
,छ,VF,O
,।,YF,O
sentence: 420,यस,PDUN,O
,अघि,PP,O
,बसे,VKO,O
,को,PKO,O
,सो,PDUN,O
,सम्मेलन,NN,O
,को,PKO,O
,कार्यक्रम,NN,O
,मा,PP,O
,त्रि.,FB,O
,वि.,FB,O
,वि.,FB,O
,का,PKO,O
,उपकुलपति,NN,O
,केदारभक्त,PN,B-PER
,माथेमा,PN,I-PER
,ले,PLE,O
,प्राइभेट,ADJ,O
,क्याम्पस,NN,O
,का,PKO,O
,प्राध्यापक,NN,O
,हरू,HRU,O
,ले,PLE,O
,क्याम्पस,NN,O
,लाई,PLAI,O
,आफ्नै,PRX,O
,खुट्टा,NN,O
,मा,PP,O
,कसरी,ADVO,O
,उभ्याउने,VNE,O
,भन्ने,SCON,O
,तर्फ,PP,O
,विशेष,ADJ,O
,जोड,NN,O
,दिनुपर्ने,VNE,O
,कुरा,NN,O
,बताउँदै,VOP,O
,त्रि.,FB,O
,वि.,FB,O
,को,PKO,O
,सहयोग,NN,O
,को,PKO,O
,आशा,NN,O
,गर्नु,VBI,O
,भन्दा,PP,O
,जनसहभागिता,NN,O
,लाई,PLAI,O
,नै,RP,O
,बढी,ADJ,O
,प्रोत्साहन,NN,O
,दिनुपर्ने,VNE,O
,सुझाव,NN,O
,दिनुभयो,VF,O
,।,YF,O
sentence: 421,सभा,NN,O
,मा,PP,O
,सो,PDUN,O
,संघ,NN,O
,का,PKO,O
,अध्यक्ष,NN,O
,श्री,NN,O
,जोशी,PN,B-PER
,ले,PLE,O
,"""",YQ,O
,उच्च,ADJ,O
,शिक्षा,NN,O
,को,PKO,O
,विकास,NN,O
,मा,PP,O
,जनसहभागिता,NN,O
,तथा,CCON,O
,त्रि.,FB,O
,वि.,FB,O
,को,PKO,O
,संरचना,NN,O
,मा,PP,O
,संबर्द्धन,NN,O
,प्राप्‍त,ADJ,O
,क्याम्पस,NN,O
,को,PKO,O
,स्थान,NN,O
,"""",YQ,O
,विषयक,ADJ,O
,कार्य,NN,O
,पत्र,NN,O
,प्रस्तुत,ADJ,O
,गर्नुभए,VKO,O
,को,PKO,O
,थियो,VF,O
,।,YF,O
sentence: 422,झाडाबान्ता,NN,O
,",",YM,O
,कालाज्वर,NN,O
,को,PKO,O
,प्रकोप,NN,O
,भद्रपुर,PN,B-LOC
,(,YB,O
,झापा,PN,B-LOC
,),YB,O
,",",YM,O
,असोज,NN,I-MISC
,18,NUMC,B-MISC
,गते,NN,I-MISC
,।,YF,O
sentence: 423,झापा,PN,B-LOC
,जिल्ला,NN,I-LOC
,का,PKO,O
,विभिन्न,ADJ,O
,क्षेत्र,NN,O
,मा,PP,O
,फैलिए,VKO,O
,को,PKO,O
,झाडाबान्ता,NN,O
,रोग,NN,O
,बाट,PP,O
,16,NUMC,B-MISC
,गते,NN,I-MISC
,सम्म,PP,O
,मा,PP,O
,29,NUMC,B-MISC
,जना,CF,O
,को,PKO,O
,मृत्यु,NN,O
,भइसके,VKO,O
,को,PKO,O
,कुरा,NN,O
,जिल्ला,NN,O
,जनस्वास्थ्य,NN,O
,शाखा,ADJ,O
,ले,PLE,O
,जनाए,VKO,O
,को,PKO,O
,छ,VF,O
,।,YF,O
sentence: 424,यही,PDUN,O
,असोज,NN,B-MISC
,महिना,NN,I-MISC
,को,PKO,O
,पहिलो,NUMO,B-MISC
,साता,NN,O
,तिर,PP,O
,फैलिन,VBI,O
,शुरू,NN,O
,भए,VKO,O
,को,PKO,O
,सो,PDUN,O
,रोग,NN,O
,बाट,PP,O
,उपचार,NN,O
,हुनु,VBI,O
,अगाडि,ADVM,O
,र,CCON,O
,उपचार,NN,O
,हुँदाहुँदै,VOP,O
,मृत्यु,NN,O
,हने,VNE,O
,हरू,HRU,O
,मा,PP,O
,डेढवर्ष,NN,O
,को,PKO,O
,बालक,NN,O
,देखि,PP,O
,75,NUMC,B-MISC
,बर्ष,NN,I-MISC
,का,PKO,O
,प्रौढ,NN,O
,सम्म,PP,O
,छन्,VF,O
,।,YF,O
sentence: 425,सो,PDUN,O
,शाखा,ADJ,O
,का,PKO,O
,अनुसार,PP,O
,हाल,NN,O
,स‍म्म,PP,O
,मा,PP,O
,909,NUMC,B-MISC
,जना,CF,O
,भन्दा,PP,O
,बढी,ADJ,O
,विरामी,ADJ,O
,लाई,PLAI,O
,उपचार,NN,O
,गरी,VOP,O
,घरफर्काइ,VOP,O
,सकिए,VKO,O
,को,PKO,O
,र,CCON,O
,प्रभावित,ADJ,O
,क्षेत्र,NN,O
,मा,PP,O
,हाल,ADVO,O
,जनस्वास्थ्य,NN,O
,शाखा,ADJ,O
,र,CCON,O
,सम्बन्धित,ADJ,O
,स्वास्थ्य,NN,O
,इलाका,NN,O
,केन्द्र,NN,O
,हरू,HRU,O
,बाट,PP,O
,उपचार,NN,O
,भइरहे,VKO,O
,को,PKO,O
,छ,VF,O
,।,YF,O
sentence: 426,झाडाबान्ता,NN,O
,रोग,NN,O
,बाट,PP,O
,प्रभावित,ADJ,O
,क्षेत्र,NN,O
,हरू,HRU,O
,मा,PP,O
,झापा,NN,B-LOC
,जिल्ला,NN,I-LOC
,को,PKO,O
,बुधवारे,PN,B-LOC
,गा.,FB,O
,वि.,FB,O
,स.,FB,O
,को,PKO,O
,9,NUMC,B-MISC
,ओटै,CF,B-LOC
,वडा,NN,I-LOC
,",",YM,O
,शान्तिनगर,PN,B-LOC
,गा.,FB,O
,वि.,FB,O
,स.,FB,O
,को,PKO,O
,केही,NUMC,O
,वडा,NN,O
,हरू,HRU,O
,तथा,CCON,O
,अनारमनी,PN,B-LOC
,",",YM,O
,गरामनी,PN,B-LOC
,",",YM,O
,गौरीगंज,PN,B-LOC
,जुरोपानी,PN,I-LOC
,खजुरगाछी,PN,I-LOC
,",",YM,O
,दमक,PN,B-LOC
,",",YM,O
,लखनपुर,PN,B-LOC
,",",YM,O
,तोपगाछी,PN,B-LOC
,",",YM,O
,कोहभरा,PN,B-LOC
,र,CCON,O
,ज्यामिरगढी,PN,B-LOC
,छन्,VF,O
,।,YF,O
sentence: 427,यसै‍,PDUN,O
,बीच,PP,O
,सो,PDUN,O
,रोग,NN,O
,बाट,PP,O
,अस्ति,NN,B-LOC
,गौरादह,PN,I-LOC
,गा.,FB,O
,वि.,FB,O
,स.,FB,O
,वडा,NN,O
,नं.,FB,O
,3,NUMC,B-MISC
,बस्ने,VNE,O
,रतिया,PN,B-PER
,राजवंशी,PN,I-PER
,को,PKO,O
,मृत्युभए,VKO,O
,को,PKO,O
,र,CCON,O
,निज,NN,O
,को,PKO,O
,5,NUMC,B-MISC
,जना,CF,O
,परिवार,NN,O
,चिन्ताजनक,ADJ,O
,अवस्था,NN,O
,मा,PP,O
,भए,VKO,O
,को,PKO,O
,कुरा,NN,O
,जिल्ला,NN,O
,प्रहरी,NN,O
,कार्यालय,NN,O
,झापा,PN,B-LOC
,बाट,PP,O
,थाहा,NN,O
,भए,VKO,O
,को,PKO,O
,छ,VF,O
,।,YF,O
sentence: 428,यसैगरी,ADVM,O
,बिराटनगर,PN,B-LOC
,बाट,PP,O
,प्राप्‍त,ADJ,O
,समाचार,NN,O
,अनुसार,PP,O
,बिगत,ADJ,O
,केही,NUMC,O
,बर्ष,NN,O
,यता,ADVO,O
,मोरङ,PN,B-LOC
,जिल्ला,NN,I-LOC
,का,PKO,O
,दक्षिणी,ADJ,O
,क्षेत्र,NN,O
,मा,PP,O
,काजाज्वर,NN,O
,को,PKO,O
,प्रकोप,NN,O
,फैलिंदै,VOP,O
,गए,VKO,O
,को,PKO,O
,देखिए,VKO,O
,को,PKO,O
,छ,VF,O
,।,YF,O
sentence: 429,भनिने,VNE,O
,एक,NUMC,B-MISC
,प्रकार,NN,O
,को,PKO,O
,भुसुना,NN,O
,को,PKO,O
,माध्यम,NN,O
,बाट,PP,O
,फैलिने,VNE,O
,यस,PDUN,O
,रोग,NN,O
,बाट,PP,O
,मोरङ,PN,B-LOC
,जिल्ला,NN,I-LOC
,मा,PP,O
,कति,PDM,O
,जना,CF,O
,मरे,VF,O
,भन्ने,SCON,O
,तथ्यांक,NN,O
,थाहा,NN,O
,हुन,VBI,O
,नसके,VOP,O
,पनि,RP,O
,यस,PDUN,O
,को,PKO,O
,प्रकोप,NN,O
,बढ्दै,VOP,O
,गए,VKO,O
,अनुरूप,PP,O
,मर्ने,VNE,O
,हरू,HRU,O
,को,PKO,O
,संख्या,NN,O
,मा,PP,O
,वृद्धि,NN,O
,भए,VKO,O
,को,PKO,O
,अनुमान,NN,O
,छ,VF,O
,।,YF,O
sentence: 430,मोरङ,PN,B-MISC
,जिल्ला,NN,I-MISC
,को,PKO,O
,तेतरिया,PN,B-LOC
,",",YM,O
,मोतीपुर,PN,B-LOC
,",",YM,O
,बनिगा,PN,B-LOC
,मा,PP,O
,",",YM,O
,सिघ्राहा,PN,B-LOC
,",",YM,O
,भौडाहा,PN,B-LOC
,",",YM,O
,झोराहाट,PN,B-LOC
,",",YM,O
,टंकी,PN,B-LOC
,सिनुवारी,PN,I-LOC
,",",YM,O
,हरैचा,PN,B-LOC
,",",YM,O
,मझारे,PN,B-LOC
,",",YM,O
,वुधनगर,PN,B-LOC
,",",YM,O
,रंगेली,PN,B-LOC
,का,PKO,O
,साथै,PP,O
,बिराटनगर,PN,B-LOC
,नगरपालिका,NN,I-LOC
,को,PKO,O
,वडा,NN,O
,नं‌.,FB,O
,5,NUMC,B-MISC
,मा,PP,O
,यस,PDUN,O
,रोग,NN,O
,का,PKO,O
,रोगी,ADJ,O
,हरू,HRU,O
,फेलापरे,VKO,O
,का,PKO,O
,छन्,VF,O
,।,YF,O
sentence: 431,जिल्ला,NN,B-ORG
,जनस्वास्थ्य,NN,I-ORG
,शाखा,ADJ,I-ORG
,",",YM,O
,मोरङ,PN,B-LOC
,बाट,PP,O
,प्राप्‍त,ADJ,O
,तथ्यांक,NN,O
,अनुसार,PP,O
,सन्,NN,B-MISC
,1988,NUMC,I-MISC
,मा,PP,O
,दुईसय,NUMC,B-MISC
,तेत्तीस,NUMC,B-MISC
,जना,CF,O
,को,PKO,O
,रक्त,NN,O
,परीक्षण,NN,O
,गरिए,VKO,O
,को,PKO,O
,मा,PP,O
,एकसय,NUMC,B-MISC
,सन्तानब्बे,NUMC,I-MISC
,जना,CF,O
,मा,PP,O
,",",YM,O
,सन्,NN,B-MISC
,1989,NUMC,I-MISC
,मा,PP,O
,एकसय,NUMC,B-MISC
,सैंतीस,NUMC,I-MISC
,जना,CF,O
,को,PKO,O
,रक्त,NN,O
,परीक्षण,NN,O
,गरिए,VKO,O
,को,PKO,O
,मा,PP,O
,चौरानब्बे,NUMC,B-MISC
,जना,CF,O
,मा,PP,O
,र,CCON,O
,सन्,NN,B-MISC
,1990,NUMC,I-MISC
,मा,PP,O
,सन्तानब्बे,NUMC,B-MISC
,जना,CF,O
,को,PKO,O
,रक्त,NN,O
,परीक्षण,NN,O
,गरिए,VKO,O
,को,PKO,O
,मा,PP,O
,सतसट्ठी,NUMC,B-MISC
,जना,CF,O
,मा,PP,O
,कालाज्वर,NN,O
,को,PKO,O
,कीटाणु,NN,O
,फेलापरे,VKO,O
,को,PKO,O
,थियो,VF,O
,।,YF,O
sentence: 432,यस्तै,PDUN,O
,सन्,NN,B-MISC
,1991,NUMC,I-MISC
,को,PKO,O
,हाल,ADVO,O
,सम्म,PP,O
,मा,PP,O
,एकसय,NUMC,B-MISC
,जना,CF,O
,को,PKO,O
,रक्त,NN,O
,परीक्षण,NN,O
,गरिए,VKO,O
,को,PKO,O
,मा,PP,O
,बाउन्न,NUMC,B-MISC
,जना,CF,O
,मा,PP,O
,सो,PDUN,O
,रोग,NN,O
,देखापरे,VKO,O
,को,PKO,O
,कुरा,NN,O
,पनि,RP,O
,जनस्वास्थ्य,NN,B-ORG
,शाखा,ADJ,I-ORG
,मोरङ,PN,B-LOC
,ले,PLE,O
,जनाए,VKO,O
,को,PKO,O
,छ,VF,O
,।,YF,O
sentence: 433,नेपाल,PN,B-ORG
,रेडक्रस,NN,I-ORG
,सोसाइटी,NN,I-ORG
,",",YM,O
,सामुदायिक,ADJ,O
,विकास,NN,O
,परियोजना,NN,O
,अन्तर्गत,PP,O
,सामुदायिक,ADJ,O
,स्वास्थ्य,NN,O
,कार्यक्रम,NN,O
,का,PKO,O
,संयोजक,NN,O
,व्यानुधर,PN,B-PER
,लुईटेल,PN,I-PER
,का,PKO,O
,अनुसार,PP,O
,मोरङ,PN,B-LOC
,जिल्ला,NN,I-LOC
,को,PKO,O
,तेतरिया,PN,B-ORG
,गाउँ,NN,I-ORG
,विकास,NN,I-ORG
,समिति,NN,I-ORG
,को,PKO,O
,सिमरिया,PN,B-LOC
,र,CCON,O
,गिधनियाँ,PN,B-LOC
,भन्ने,SCON,O
,ठाउँ,NN,O
,हरू,HRU,O
,मा,PP,O
,मात्र,RP,O
,कालाज्वर,NN,O
,बाट,PP,O
,ग्रस्त,ADJ,O
,पचास,NUMC,B-MISC
,जना,CF,O
,रोगी,ADJ,O
,छन्,VF,O
,।,YF,O
sentence: 434,नेपाल,PN,B-LOC
,मा,PP,O
,उदार,ADJ,O
,अर्थतन्त्र,NN,O
,को,PKO,O
,तर्जुमा,NN,O
,तथा,CCON,O
,कार्यान्वयन,NN,O
,मा,PP,O
,सहयोग,NN,O
,बारे,PP,O
,सम्झौता,NN,O
,काठमाडौं,PN,B-LOC
,असोज,NN,I-MISC
,11,NUMC,B-MISC
,गते,NN,O
,।,YF,O
sentence: 435,श्री,NN,O
,5,NUMC,O
,को,PKO,O
,सरकार,NN,O
,र,CCON,O
,संयुक्त,ADJ,B-ORG
,राज्य,NN,I-ORG
,अमेरिकी,ADJ,I-ORG
,सहयोग,NN,I-ORG
,नियोग,NN,I-ORG
,(,YB,O
,यु.,FB,O
,एस.,FB,O
,ए.,FB,O
,आई.,FB,O
,डी.,FB,O
,),YB,O
,बीच,PP,O
,नेपाल,PN,B-LOC
,मा,PP,O
,उदार,ADJ,O
,अर्थतन्त्र,NN,O
,को,PKO,O
,तर्जुमा,NN,O
,एवं,CCON,O
,कार्यान्वयन,NN,O
,मा,PP,O
,सहयोग,NN,O
,सम्बन्ध,NN,O
,मा,PP,O
,आज,NN,O
,एक,NUMC,B-MISC
,संझौता,NN,O
,सम्पन्न,ADJ,O
,भयो,VF,O
,।,YF,O
sentence: 436,निजी,ADJ,O
,क्षेत्र,NN,O
,ले,PLE,O
,नेतृत्व,NN,O
,दिने,VNE,O
,बजार,NN,O
,मा,PP,O
,आधारित,ADJ,O
,अर्थतन्त्र,NN,O
,को,PKO,O
,नयाँ,ADJ,O
,नीति,NN,O
,तथा,CCON,O
,कार्यक्रम,NN,O
,को,PKO,O
,तर्जुमा,NN,O
,र,CCON,O
,कार्यान्वयन,NN,O
,मा,PP,O
,सो,PDUN,O
,सहयोग,NN,O
,उपलब्ध,ADJ,O
,हुनेछ,VF,O
,।,YF,O
sentence: 437,यस,PDUN,O
,सम्बन्धी,PP,O
,संझौता,NN,O
,मा,PP,O
,आज,NN,O
,नेपाल,PN,B-LOC
